trial,fold,best_epoch,best_val_loss,best_val_rmse,best_val_nrmse,best_val_mae,best_val_r2,F1,D,F2,temporal_kern,separable_kern,pool1,pool2,dropout,meanmax_alpha,norm,lr,weight_decay,batch_size,grad_clip,loss,huber_delta,standardize
48,1,1,0.19296568675573716,0.6651079128337937,0.9992542840158424,0.5230627875952494,0.001490875875986175,12,3,32,63,31,4,16,0.32388580094244124,0.1,group,0.0007043049822531436,0.0,4,5.0,huber,0.7363240712556894,True
49,1,33,0.33228830737616155,0.5764445303638706,0.8660469306543049,0.42186691310434116,0.2499627139042575,4,3,16,31,15,16,16,0.3897205564444181,0.5,group,0.002417764967367766,0.0001,4,0.5,mse,1.0,True
49,2,1,0.7891622668220883,0.8883480495056253,0.9825718114986602,0.6867096642298358,0.03455263524824126,4,3,16,31,15,16,16,0.3897205564444181,0.5,group,0.002417764967367766,0.0001,4,0.5,mse,1.0,True
49,3,20,0.5205913836305792,0.721520187135112,0.9642325141761038,0.5862176194363697,0.07025565860562977,4,3,16,31,15,16,16,0.3897205564444181,0.5,group,0.002417764967367766,0.0001,4,0.5,mse,1.0,True
49,4,3,0.7373197078704834,0.8586732277318593,0.996034734938127,0.6498066138564831,0.007914806796734952,4,3,16,31,15,16,16,0.3897205564444181,0.5,group,0.002417764967367766,0.0001,4,0.5,mse,1.0,True
49,5,2,0.7365889862518419,0.8582476359900322,0.9927548153863003,0.6223361044698819,0.014437876527312765,4,3,16,31,15,16,16,0.3897205564444181,0.5,group,0.002417764967367766,0.0001,4,0.5,mse,1.0,True
50,1,18,0.1775066323933147,0.6148859371828171,0.923801078073428,0.49275755580692066,0.14659156815037222,16,3,64,31,7,8,16,0.4519168446245996,0.5,group,0.002920456596663649,1e-06,8,5.0,huber,0.8643320995295765,True
50,2,6,0.30404062498183476,0.8772792329172575,0.9703289668473646,0.6469573570149285,0.0584616960969262,16,3,64,31,7,8,16,0.4519168446245996,0.5,group,0.002920456596663649,1e-06,8,5.0,huber,0.8643320995295765,True
50,3,9,0.2421192635189403,0.7255169759292804,0.9695737835908017,0.5796558572064069,0.059926678173417236,16,3,64,31,7,8,16,0.4519168446245996,0.5,group,0.002920456596663649,1e-06,8,5.0,huber,0.8643320995295765,True
50,4,10,0.2990527507804689,0.84038666947137,0.9748228855154677,0.6577382039367443,0.04972034187529739,16,3,64,31,7,8,16,0.4519168446245996,0.5,group,0.002920456596663649,1e-06,8,5.0,huber,0.8643320995295765,True
50,5,4,0.29087142510847613,0.8614905446627862,0.9965059625677555,0.6223483329046179,0.006975866566911071,16,3,64,31,7,8,16,0.4519168446245996,0.5,group,0.002920456596663649,1e-06,8,5.0,huber,0.8643320995295765,True
51,1,7,0.20443117902392433,0.6483406538048191,0.9740632509629954,0.5109028857023943,0.051200783123400706,12,3,48,63,31,4,16,0.28471715115985397,0.1,group,0.001477918871080922,0.001,8,1.0,huber,1.0585524939576128,True
52,1,10,0.1889140974907648,0.6146808631925931,0.9234929760958128,0.5053591336167994,0.1471607231016986,12,3,48,63,31,4,16,0.21978356075563005,0.1,group,0.001176514973866791,0.01,8,1.0,huber,1.2770964628261325,True
52,2,1,0.3726162286031814,0.8909658129720431,0.9854672313655746,0.6807116307318211,0.028854335904669015,12,3,48,63,31,4,16,0.21978356075563005,0.1,group,0.001176514973866791,0.01,8,1.0,huber,1.2770964628261325,True
52,3,12,0.2442557161504572,0.7022864063755504,0.9385286778738339,0.5619635832157325,0.11916392080839333,12,3,48,63,31,4,16,0.21978356075563005,0.1,group,0.001176514973866791,0.01,8,1.0,huber,1.2770964628261325,True
52,4,24,0.25916984038693563,0.7387260426179403,0.8568996613466344,0.550103570955495,0.26572297038402326,12,3,48,63,31,4,16,0.21978356075563005,0.1,group,0.001176514973866791,0.01,8,1.0,huber,1.2770964628261325,True
52,5,20,0.3387281136079268,0.8471016762101605,0.9798620268954759,0.6539773375049911,0.03987040824828991,12,3,48,63,31,4,16,0.21978356075563005,0.1,group,0.001176514973866791,0.01,8,1.0,huber,1.2770964628261325,True
53,1,10,0.19080943117539087,0.6177530588354951,0.9281086250728711,0.49062430911830496,0.13861438006534477,12,3,48,63,31,4,16,0.21073656909632582,0.1,group,0.0010968174549547793,0.01,8,1.0,huber,1.4260831915768915,True
54,1,29,0.19915328884408587,0.6319527781482661,0.9494422012960947,0.49657583112517995,0.09855950639802613,12,3,48,63,31,4,16,0.3632610233589316,0.1,group,0.0012650647500560797,0.01,8,1.0,huber,1.2641053853846616,True
55,1,33,0.21452516769005298,0.6576986384611981,0.988122633022968,0.5175718649157456,0.02361366210775695,12,3,24,63,15,4,16,0.31160464751952277,0.1,group,4.0295545181054835e-05,0.01,4,1.0,huber,1.254858008138591,True
56,1,3,0.18422058934257143,0.6083146734516344,0.9139284494246342,0.48663781565569697,0.1647347893322838,12,3,64,31,31,4,8,0.21592452073667018,0.5,group,0.000828920700824155,0.0001,8,5.0,huber,1.1969136989300144,True
56,2,1,0.3694806184087481,0.9023343369019844,0.9980415721975545,0.6898937718499274,0.0039130201654336005,12,3,64,31,31,4,8,0.21592452073667018,0.5,group,0.000828920700824155,0.0001,8,5.0,huber,1.1969136989300144,True
56,3,11,0.25154947421767493,0.7153048387724934,0.9559263834745302,0.5654410482384264,0.08620474937730549,12,3,64,31,31,4,8,0.21592452073667018,0.5,group,0.000828920700824155,0.0001,8,5.0,huber,1.1969136989300144,True
56,4,3,0.31476778927303495,0.8166635924334706,0.9473048402495454,0.6196232819042745,0.10261353963978292,12,3,64,31,31,4,8,0.21592452073667018,0.5,group,0.000828920700824155,0.0001,8,5.0,huber,1.1969136989300144,True
56,5,21,0.3221829208460721,0.8268284066974696,0.9564114689348572,0.6025026678107679,0.08527710208986872,12,3,64,31,31,4,8,0.21592452073667018,0.5,group,0.000828920700824155,0.0001,8,5.0,huber,1.1969136989300144,True
57,1,14,0.2020058564486958,0.6384691748248814,0.9592323979992298,0.511657115781591,0.07987320662864739,12,1,64,95,31,4,8,0.21584065403326846,0.5,group,0.0005632070695575108,0.0001,8,2.0,huber,1.1935049605093069,True
58,1,8,0.20239035004661196,0.638569190551735,0.9593826610491784,0.5170224672626882,0.07958490967819709,12,4,64,31,31,4,8,0.2663059592561767,0.25,group,0.0008030494304651053,0.0001,8,5.0,huber,1.1923783901597527,True
59,1,7,0.19975729854333968,0.6332458478844087,0.951384901793923,0.47925871557423044,0.09486676863856769,12,3,64,127,31,16,8,0.23717807541147345,0.5,group,0.0012001425443968429,0.0001,8,5.0,huber,1.3428722890172968,True
